"latitude","longitude","country","source","year","treatment","grain_yield_kgha","N","P","K"
NA,NA,"Ethiopia","Tamssa",2016,"NP",4725.85578231292,120,40,0
NA,NA,"Ethiopia","Tamssa",2016,"NPK",3939.98316722038,120,40,40
NA,NA,"Ethiopia","Tamssa",2016,"NPK+",7137.23653395785,120,40,40
38.70481,7.88793,"Ethiopia","Tamssa",2016,"Control",2762.73015873016,0,0,0
38.70481,7.88793,"Ethiopia","Tamssa",2016,"PK",4394.05343915344,0,40,40
38.70481,7.88793,"Ethiopia","Tamssa",2016,"NK",4979.00582010582,120,0,40
38.70481,7.88793,"Ethiopia","Tamssa",2016,"NP",3401.36687631027,120,40,0
38.70481,7.88793,"Ethiopia","Tamssa",2016,"NPK",4131.05714285714,120,40,40
38.70481,7.88793,"Ethiopia","Tamssa",2016,"NPK+",3857.2987012987,120,40,40
NA,NA,"Ethiopia","Tamssa",2016,"Control",3437.61731601732,0,0,0
NA,NA,"Ethiopia","Tamssa",2016,"PK",4742.54436090226,0,40,40
NA,NA,"Ethiopia","Tamssa",2016,"NK",6614.37908496732,120,0,40
NA,NA,"Ethiopia","Tamssa",2016,"NP",6891.32919254659,120,40,0
NA,NA,"Ethiopia","Tamssa",2016,"NPK",8103.7066098081,120,40,40
NA,NA,"Ethiopia","Tamssa",2016,"NPK+",8569.55555555555,120,40,40
38.6896,7.89111,"Ethiopia","Tamssa",2016,"Control",1586,0,0,0
38.6896,7.89111,"Ethiopia","Tamssa",2016,"PK",2025.05094482237,0,40,40
38.6896,7.89111,"Ethiopia","Tamssa",2016,"NK",241.290322580645,120,0,40
38.6896,7.89111,"Ethiopia","Tamssa",2016,"NP",2629.17534145441,120,40,0
38.6896,7.89111,"Ethiopia","Tamssa",2016,"NPK",4480.73540372671,120,40,40
38.6896,7.89111,"Ethiopia","Tamssa",2016,"NPK+",2525.00869565217,120,40,40
38.62833,7.71509,"Ethiopia","Tamssa",2016,"Control",3152.70476190476,0,0,0
38.62833,7.71509,"Ethiopia","Tamssa",2016,"PK",3331.40809011777,0,40,40
38.62833,7.71509,"Ethiopia","Tamssa",2016,"NK",3510.95238095238,120,0,40
38.62833,7.71509,"Ethiopia","Tamssa",2016,"NP",5309.36296296296,120,40,0
38.62833,7.71509,"Ethiopia","Tamssa",2016,"NPK",4781.52973544974,120,40,40
38.62833,7.71509,"Ethiopia","Tamssa",2016,"NPK+",5665.69330572809,120,40,40
38.62963,7.71522,"Ethiopia","Tamssa",2016,"Control",2634.88547008547,0,0,0
38.62963,7.71522,"Ethiopia","Tamssa",2016,"PK",2917.15555555556,0,40,40
38.62963,7.71522,"Ethiopia","Tamssa",2016,"NK",3277.5969348659,120,0,40
38.62963,7.71522,"Ethiopia","Tamssa",2016,"NP",4802.52171893148,120,40,0
38.62963,7.71522,"Ethiopia","Tamssa",2016,"NPK",4926.73835125448,120,40,40
38.62963,7.71522,"Ethiopia","Tamssa",2016,"NPK+",4092.78911564626,120,40,40
38.63026,7.01568,"Ethiopia","Tamssa",2016,"Control",1963.54332745444,0,0,0
38.63026,7.01568,"Ethiopia","Tamssa",2016,"PK",2135.74603174603,0,40,40
38.63026,7.01568,"Ethiopia","Tamssa",2016,"NK",3787.47387387387,120,0,40
38.63026,7.01568,"Ethiopia","Tamssa",2016,"NP",6315.55555555555,120,40,0
38.63026,7.01568,"Ethiopia","Tamssa",2016,"NPK",6582.18181818182,120,40,40
38.63026,7.01568,"Ethiopia","Tamssa",2016,"NPK+",4453.33333333333,120,40,40
38.6341,7.71797,"Ethiopia","Tamssa",2016,"Control",3430.25226480836,0,0,0
38.6341,7.71797,"Ethiopia","Tamssa",2016,"PK",3819.95604395604,0,40,40
38.6341,7.71797,"Ethiopia","Tamssa",2016,"NK",2383.85282865283,120,0,40
38.6341,7.71797,"Ethiopia","Tamssa",2016,"NP",6623.34413812309,120,40,0
38.6341,7.71797,"Ethiopia","Tamssa",2016,"NPK",6517.96610169492,120,40,40
38.6341,7.71797,"Ethiopia","Tamssa",2016,"NPK+",6327.06766917293,120,40,40
38.63108,7.71754,"Ethiopia","Tamssa",2016,"Control",1351.66666666667,0,0,0
38.63108,7.71754,"Ethiopia","Tamssa",2016,"PK",2152.62962962963,0,40,40
38.63108,7.71754,"Ethiopia","Tamssa",2016,"NK",4185.39682539683,120,0,40
38.63108,7.71754,"Ethiopia","Tamssa",2016,"NP",4050.73170731707,120,40,0
38.63108,7.71754,"Ethiopia","Tamssa",2016,"NPK",5856.67926429831,120,40,40
38.63108,7.71754,"Ethiopia","Tamssa",2016,"NPK+",5367.65079365079,120,40,40
38.62789,7.72239,"Ethiopia","Tamssa",2016,"Control",3018.58436213992,0,0,0
38.62789,7.72239,"Ethiopia","Tamssa",2016,"PK",3026.46050420168,0,40,40
38.62789,7.72239,"Ethiopia","Tamssa",2016,"NK",3830.49105691057,120,0,40
38.62789,7.72239,"Ethiopia","Tamssa",2016,"NP",5485.1261487051,120,40,0
38.62789,7.72239,"Ethiopia","Tamssa",2016,"NPK",3590.29841269841,120,40,40
38.62789,7.72239,"Ethiopia","Tamssa",2016,"NPK+",5277.56483516483,120,40,40
